voxel_id,v_x,v_y,v_z
airplane_0692_phys_0,-0.8672029976891298,-0.46184753584752997,-0.1861607220402617
airplane_0692_phys_1,0.5409368760809601,-0.5506680906867228,0.6357294628969238
airplane_0683_phys_0,-0.36974203039012593,-0.8662171911682883,-0.3360931547763332
airplane_0683_phys_1,0.8135293534280283,0.49794326969089503,-0.3003705899060604
airplane_0681_phys_0,-0.2964331794411423,-0.8573684591916964,0.42076917105423994
airplane_0681_phys_1,-0.753786071737756,0.6571194725525386,0.0007462214391439903
airplane_0679_phys_0,-0.5652963562406471,-0.3624837554077097,-0.7409760837480325
airplane_0679_phys_1,-0.6781229492971123,-0.43791492605814303,-0.5902370567594661
airplane_0696_phys_0,0.2640183210603135,-0.8075281434485206,-0.5274396872468726
airplane_0696_phys_1,0.07836925225585434,-0.7724964546041222,0.6301646514403356
airplane_0701_phys_0,-0.7930738076895841,0.6024634739789186,0.0898426295140417
airplane_0701_phys_1,0.6939450662077384,0.5345431087416502,-0.4823939365111775
airplane_0676_phys_0,0.9217527513595147,0.3362016237463852,-0.1932364705521669
airplane_0676_phys_1,-0.7492706268244077,0.4652353588550389,-0.47132747495683114
airplane_0647_phys_0,-0.42187544560455675,-0.3905592303348747,0.8182203835130161
airplane_0647_phys_1,-0.9825361068950049,-0.09019783567820792,0.16274872990771574
airplane_0695_phys_0,0.20617602795776818,0.9744289046536859,-0.08932947593586112
airplane_0695_phys_1,0.7924606761783755,0.5400239346081821,-0.283514068012876
airplane_0700_phys_0,-0.9910032444175547,-0.11879802015880772,-0.06164089519327086
airplane_0700_phys_1,-0.8079736004792548,0.5532232312268603,-0.20278736982243628
airplane_0708_phys_0,0.8026033714668752,-0.5531042895308647,-0.2233908525713686
airplane_0708_phys_1,0.42865052859279096,0.3130351698530112,0.8475067591306972
airplane_0693_phys_0,0.9434056639903645,0.03390008394619376,-0.32990383062241097
airplane_0693_phys_1,0.13535157998181493,0.9907805298539034,-0.0058216371275631165
airplane_0678_phys_0,0.38594207181925716,0.5150382408880777,-0.7653654863023117
airplane_0678_phys_1,0.8431223454032083,-0.020258847029814078,-0.5373400132121334
airplane_0714_phys_0,0.9908264073546721,-0.09038483111705106,0.10046697364097057
airplane_0714_phys_1,0.5195577211071759,0.8541155449394412,0.023375421508912527
airplane_0704_phys_0,0.9223802456975592,0.18264761398581705,0.3403741051434409
airplane_0704_phys_1,-0.23936644754086456,0.14771956767671585,-0.9596262986793718
airplane_0703_phys_0,-0.9928175075495943,-0.07096744303199776,0.09631728158804888
airplane_0703_phys_1,0.30053006792308384,0.61419895205134,-0.7296857718039887
airplane_0685_phys_0,0.4860294174530878,-0.8738518263395763,0.012585347559730231
airplane_0685_phys_1,-0.49881634794592367,0.2538205275351967,0.8287082664144516
airplane_0712_phys_0,0.04871136539286949,-0.4889881159070964,0.8709292883944084
airplane_0712_phys_1,-0.05346007112794882,0.6008086515460056,-0.7976032754587115
airplane_0699_phys_0,0.4517617096803583,-0.35583318967052446,0.8181039657620419
airplane_0699_phys_1,0.6492852034678804,0.6221758400924917,-0.43740821730149915
airplane_0702_phys_0,0.4163686106931319,0.5683412384385312,0.7096657077241565
airplane_0702_phys_1,-0.009014310313385548,-0.41229953584882595,0.9110037513360836
airplane_0716_phys_0,0.24329158450350408,-0.5084128048748024,0.826030038648178
airplane_0716_phys_1,-0.16908439603992953,-0.2547084167483387,0.9521208376321605
airplane_0698_phys_0,-0.794692739673601,-0.6060874440946088,0.033488201219696645
airplane_0698_phys_1,0.5136490567025911,0.5915338211270736,-0.6214920635143635
airplane_0713_phys_0,-0.42098670799412163,-0.14636154807229024,0.8951807018351964
airplane_0713_phys_1,-0.2458956782559773,-0.39444248359635037,0.8854097596872172
airplane_0705_phys_0,0.5965058232039269,-0.7608169489246082,-0.25561371855371134
airplane_0705_phys_1,-0.12322056864800394,0.19185158065430602,0.9736578775229556
airplane_0715_phys_0,0.9248166239696262,0.3054857529353553,0.2266995076812964
airplane_0715_phys_1,0.6510470633097635,0.16358262141369348,-0.7412006795242143
airplane_0707_phys_0,0.3321652866267111,-0.8915563881329625,0.3078854156005142
airplane_0707_phys_1,0.4269923439095087,0.04810376183387681,0.9029748425842736
airplane_0718_phys_0,-0.6392995412409149,-0.6385440908223345,0.4284361570234639
airplane_0718_phys_1,0.7719245572889332,-0.2296883333132118,-0.5927695567369192
airplane_0726_phys_0,-0.8882552627445144,0.43930615204763146,-0.13421137425634544
airplane_0726_phys_1,-0.496553145231246,0.4261809073924424,-0.7561777622590549
airplane_0686_phys_0,-0.45932656825513446,0.20976670417850074,0.8631436922743806
airplane_0686_phys_1,0.8571006473710384,0.4466872576201743,-0.25661054958032203
airplane_0723_phys_0,0.8676741075775629,-0.16019384663715808,-0.4706161647660124
airplane_0723_phys_1,0.8547221802984502,0.448987313160289,-0.2605002631994225
airplane_0721_phys_0,0.5871322898436078,0.33936717867679084,-0.7349187657557514
airplane_0721_phys_1,0.7497903340594335,-0.16554702963520374,-0.6406314353276805
airplane_0724_phys_0,-0.3504567347847721,0.8830638411018915,-0.3120550105067522
airplane_0724_phys_1,-0.10877651356343697,0.983016587752389,-0.14780412139258248
airplane_0005_phys_0,0.4494869344199592,-0.5835863183491243,-0.6763050382937139
airplane_0005_phys_1,0.1684633798385462,-0.6648183841671216,-0.7277613659207195
airplane_0722_phys_0,-0.3205156584190754,0.17250227959375114,0.9314036054488655
airplane_0722_phys_1,0.9392920375918428,0.26533335932838575,0.21755154916496983
airplane_0709_phys_0,-0.6957442067356032,0.4893355725815821,0.5258238262004695
airplane_0709_phys_1,-0.12834225874887256,0.3263018221103796,-0.9365123520310256
airplane_0717_phys_0,-0.27020271005081403,0.9626195122628491,-0.018819407324102696
airplane_0717_phys_1,-0.8421673093543028,-0.5392062202106362,-0.0032977478819473105
airplane_0719_phys_0,0.659880195105946,-0.6200286058583293,-0.4244085956060683
airplane_0719_phys_1,-0.4539622804439212,-0.8728451570502436,0.17905189121617848
airplane_0007_phys_0,-0.9699493848963573,-0.21449164113310062,-0.11485437137178281
airplane_0007_phys_1,-0.7311035501869602,0.6280930242468069,-0.2664333909188619
airplane_0710_phys_0,0.483838936588921,0.49795217795301244,0.7196829245663353
airplane_0710_phys_1,-0.5288956970262673,0.8030981140374706,-0.2744134852673189
airplane_0006_phys_0,-0.36183742741119174,0.6625389435674285,0.6558321617464383
airplane_0006_phys_1,0.9167795566040177,0.3952182015199537,-0.05760050156269757
airplane_0711_phys_0,-0.45031210097012364,0.7888144562909767,-0.41831897550343566
airplane_0711_phys_1,-0.6051149433344791,0.790860415187556,0.09151889992060024
airplane_0003_phys_0,-0.9092786585507305,-0.20144175047820362,-0.364188882681036
airplane_0003_phys_1,-0.8147384155282282,0.4477121944909819,0.36844959650761067
airplane_0017_phys_0,-0.5141947816228529,-0.676815556774155,-0.5268058737906379
airplane_0017_phys_1,-0.2446547709201225,0.881921429711916,0.402937507413882
airplane_0725_phys_0,0.047107405175688954,-0.6483803918688805,-0.7598577234045664
airplane_0725_phys_1,-0.4739199793864706,-0.8661602041795743,0.1586390678046413
airplane_0014_phys_0,-0.9366261401572236,-0.20102543807201673,0.2869150515782243
airplane_0014_phys_1,0.4139469018859606,0.4966267144835016,0.762895712978083
airplane_0013_phys_0,-0.9679440626135426,-0.16693989148382668,-0.187657571876433
airplane_0013_phys_1,-0.029132743194189556,-0.40573120129972523,0.9135280376462801
airplane_0016_phys_0,0.4418403058893736,-0.7983721653476936,-0.40911982314429596
airplane_0016_phys_1,-0.29699110668109086,-0.3075462323511998,0.9039975649961247
airplane_0010_phys_0,-0.042664944547120165,-0.48803042001668206,-0.8717832366162659
airplane_0010_phys_1,0.04948042432748598,0.7770911338742541,-0.6274400826074138
airplane_0009_phys_0,-0.03272417427040625,0.9648223743975384,-0.2608580347242857
airplane_0009_phys_1,0.1752211202861576,-0.9771194845624621,0.12056148594825919
airplane_0008_phys_0,0.7629840929335497,0.1745949401202895,-0.622392063585937
airplane_0008_phys_1,0.2586366372617592,0.7005204120997001,-0.6651152096423563
airplane_0004_phys_0,0.16894640401438937,-0.578037763543777,0.798329165499993
airplane_0004_phys_1,0.7361808979295361,0.22779645036419954,0.6372962127026434
airplane_0011_phys_0,-0.7173873299067874,-0.6923729562193718,0.07729882525147523
airplane_0011_phys_1,0.21197472563919598,0.7789913185732641,-0.5901179892849184
airplane_0028_phys_0,-0.23699401726035454,-0.8619685047251788,-0.44815637075092263
airplane_0028_phys_1,-0.29279143732296864,-0.8434884745242313,-0.450333618082345
airplane_0012_phys_0,0.5588009459190694,-0.8117579914036995,0.1696775360269731
airplane_0012_phys_1,0.7435413914060387,0.5842798838457702,0.32521257140391324
airplane_0001_phys_0,0.1983194758082066,-0.9581366063562364,-0.20650333913840882
airplane_0001_phys_1,-0.25324746791273167,0.33897575261584806,-0.9060690697371308
airplane_0031_phys_0,-0.31608927604316206,0.8118547009056839,-0.49089664308065095
airplane_0031_phys_1,0.048920532319797316,-0.25296542334113536,0.9662376913117123
airplane_0019_phys_0,-0.7386655366136926,0.3618669011810056,-0.5687051704080613
airplane_0019_phys_1,-0.5938856005626999,0.8028043230082246,-0.05296331186385306
airplane_0018_phys_0,-0.3325793690308089,0.664424608229494,0.6692764027471405
airplane_0018_phys_1,-0.19746784078833923,-0.9716546215747023,-0.12997595249473406
airplane_0030_phys_0,-0.6889162521972808,0.7176178927019495,-0.10207329490354485
airplane_0030_phys_1,0.04939224052548381,-0.5969344560515963,0.8007681697933913
airplane_0032_phys_0,-0.10757326614354998,-0.9863434939972042,-0.12471769826530714
airplane_0032_phys_1,-0.45500225121757265,-0.7698387500099871,-0.4475726202193351
airplane_0023_phys_0,-0.8235082196284472,0.16008818489944726,0.5442480916456994
airplane_0023_phys_1,-0.20192499076073445,-0.07866522807375569,-0.9762366926101382
airplane_0002_phys_0,0.18822221070598424,-0.20306155033227252,0.9609049933128697
airplane_0002_phys_1,0.6869950084843096,0.25840622057523305,0.6791642536865935
airplane_0038_phys_0,0.3976181654375103,-0.8943318657532578,0.20511047855340134
airplane_0038_phys_1,-0.4561630109828287,0.06351582834880308,0.8876266371398759
airplane_0026_phys_0,0.45521319737707755,0.8727910897527992,0.17611546945643083
airplane_0026_phys_1,-0.19297908241433398,-0.06463154490845827,0.979071926445278
airplane_0706_phys_0,0.5574128372567576,-0.5809281661593946,0.5931385964713936
airplane_0706_phys_1,-0.7967043671431235,0.42320659135626293,0.43146069624901895
airplane_0034_phys_0,0.6977376825717114,0.13853315438565184,0.7028304855763008
airplane_0034_phys_1,-0.34270400863058387,0.21976553996598286,-0.9133767404045214
airplane_0027_phys_0,-0.7980320721064398,-0.5962767240986989,0.08717155606977639
airplane_0027_phys_1,0.7691372242468958,-0.07725114989415244,-0.6343975016642258
airplane_0025_phys_0,-0.03935966637867843,-0.7033041159734551,-0.7097986595629467
airplane_0025_phys_1,0.9796869027210869,-0.20032842971934386,-0.009060512289354783
airplane_0021_phys_0,0.15344077627916475,0.9296102510916503,-0.33508313780339116
airplane_0021_phys_1,0.5353816817280659,0.8390445038189333,-0.0968027658761266
airplane_0720_phys_0,0.0739760766292228,0.16334562311685025,-0.9837915162752296
airplane_0720_phys_1,-0.345868159154164,0.5838960923429172,0.7344661801812126
airplane_0029_phys_0,0.12679703016384825,0.0782265316074563,0.9888392806185927
airplane_0029_phys_1,0.453921907270092,-0.6885639329338329,-0.5655392226565494
airplane_0042_phys_0,-0.36222243474133625,0.9279830488692106,-0.08742064276509737
airplane_0042_phys_1,-0.9435128179562122,-0.23188803983676462,0.23666748685231465
airplane_0041_phys_0,-0.8847990879036708,0.42456797126528634,0.19202242530629393
airplane_0041_phys_1,-0.23472529777555942,-0.09589034973264547,0.9673205649691967
airplane_0022_phys_0,0.9324020564020585,0.31765189330443694,-0.17240556805776017
airplane_0022_phys_1,0.4174175888212353,-0.7035212205307373,0.5751699303732836
airplane_0040_phys_0,0.23824524853885112,0.2502407324344122,-0.9384129034595327
airplane_0040_phys_1,0.21158058823957124,-0.9770136186043248,0.02603927306742975
airplane_0033_phys_0,0.2959826798217647,0.7746865898718863,-0.5587977637018555
airplane_0033_phys_1,0.36708377073038373,0.0378215590848319,-0.9294186542859767
airplane_0015_phys_0,-0.16531782539758216,0.772293528971015,-0.6133781229513413
airplane_0015_phys_1,-0.9991652271858323,0.018899590665103105,0.03621676759976983
airplane_0024_phys_0,0.6309008161990479,-0.7669951164678114,0.11697286622932457
airplane_0024_phys_1,-0.9045256351774127,-0.17247226530967683,-0.3899829393779256
airplane_0035_phys_0,0.9034353530882668,-0.08367058707669446,-0.4204804343230731
airplane_0035_phys_1,0.848499063480332,0.014482854696043742,0.5289986636966609
airplane_0046_phys_0,0.46749224854263355,0.13005327951088172,-0.8743781459077172
airplane_0046_phys_1,0.29544859665596046,0.6199198338872045,-0.7269178263650469
airplane_0053_phys_0,0.3948094201497705,0.19308904569486074,-0.8982439213229612
airplane_0053_phys_1,-0.11865051262041604,-0.5580180514936309,0.8213025691315984
airplane_0045_phys_0,-0.48524482328286267,0.7228193326557049,-0.4920057660397335
airplane_0045_phys_1,-0.5210107885583342,0.18927283710089146,0.8323001569996262
airplane_0052_phys_0,0.5528804353299526,-0.6740459219688011,0.48988296490752875
airplane_0052_phys_1,-0.6019589716809427,0.677858875192676,-0.4220814396954008
airplane_0044_phys_0,-0.7737336585814045,-0.052865088075964815,0.6313014399167446
airplane_0044_phys_1,0.4837712140694425,0.8125752786943274,-0.3250951074572082
airplane_0049_phys_0,-0.39199832073675256,0.5762500279882394,0.7171284555664482
airplane_0049_phys_1,-0.6430781403480067,0.7575515435113982,0.11209890423214586
airplane_0058_phys_0,-0.6868834026723688,0.5607529361685485,0.4623281688493363
airplane_0058_phys_1,-0.4972132937461227,-0.31781407673919576,-0.8073246888015655
airplane_0047_phys_0,-0.7581379061029216,-0.5490304250694321,0.3518415945819314
airplane_0047_phys_1,-0.08728000448404773,0.6713883180663633,-0.7359483182814431
airplane_0039_phys_0,-0.5972089675965149,-0.590394021033659,-0.5429330980424866
airplane_0039_phys_1,0.3141185044334748,0.6937614057098906,-0.6480931083724882
airplane_0043_phys_0,0.2964685659556003,-0.350893602251098,-0.8882455005793601
airplane_0043_phys_1,-0.8910279417950779,-0.40876527688376324,-0.197433926554095
airplane_0064_phys_0,-0.91345061758815,-0.35507189747269047,0.1988263484877455
airplane_0064_phys_1,-0.35703030344603315,-0.1614864460450346,-0.9200279833597332
airplane_0062_phys_0,0.08764824313042352,-0.9960870140338289,-0.011333399724748415
airplane_0062_phys_1,0.4186013303768561,-0.22189190618348353,0.8806457336392348
airplane_0067_phys_0,-0.703133935221038,0.5599212487440766,0.43828171801416876
airplane_0067_phys_1,0.8609306118803259,0.31658884687502203,-0.39820846746611477
airplane_0065_phys_0,0.8084641059496309,0.35863096783582304,-0.46665792428737857
airplane_0065_phys_1,0.8930909494812465,-0.3434586635026759,-0.29055929243381867
airplane_0063_phys_0,0.5855342208907703,-0.7830535356970616,-0.20970654829587326
airplane_0063_phys_1,0.21651365362299357,0.961276617645427,0.17049663387583397
airplane_0054_phys_0,0.4852961569591356,0.10336026520791763,0.8682190366588624
airplane_0054_phys_1,-0.8208268299346547,-0.49603227595900184,-0.2831877406710225
airplane_0069_phys_0,-0.8517922667046756,-0.2814840343574266,-0.4418333088212996
airplane_0069_phys_1,-0.294011067413596,-0.9365396064598983,-0.19092160110960887
airplane_0060_phys_0,-0.6891608668458042,0.20964751867817366,-0.6936174864580799
airplane_0060_phys_1,0.6143989593684273,0.03412078752481945,0.7882573758523799
airplane_0066_phys_0,-0.5422182940630819,-0.5891122243670057,0.5991211135360529
airplane_0066_phys_1,0.467244892000301,0.6505997437946336,-0.5986670061678565
airplane_0057_phys_0,0.13134738238838872,0.5186223381158758,0.8448542688221092
airplane_0057_phys_1,-0.11649308078913906,0.6992203007687186,0.7053512126034505
airplane_0059_phys_0,0.7388093499563219,0.6733671919419609,-0.02715454351145618
airplane_0059_phys_1,-0.4256260530588063,-0.6211997084628352,0.6579919339652052
airplane_0051_phys_0,-0.1440264144687294,-0.8205323706616152,-0.5531573199657686
airplane_0051_phys_1,0.7587177458746118,-0.007892610654269605,0.6513716978745763
airplane_0070_phys_0,0.9387154480742361,0.2960404723235168,-0.1765597527559873
airplane_0070_phys_1,-0.9087430369235352,0.16934831866282096,-0.3814541123242298
airplane_0075_phys_0,-0.07502922040133153,0.9971437229470378,0.008660939515410967
airplane_0075_phys_1,-0.27590178383855957,-0.35509665217264946,0.8931878712177396
airplane_0073_phys_0,0.10424854669252837,-0.32589923213662164,-0.9396392557813111
airplane_0073_phys_1,0.32052109066069234,0.4854706797414911,-0.8133784171915398
airplane_0076_phys_0,-0.38816509869946203,0.18303962329223028,-0.9032299554690795
airplane_0076_phys_1,-0.8781549320462152,-0.4017059231493297,-0.2597619422272094
airplane_0020_phys_0,-0.5776917505907754,-0.8128934441279199,-0.07400330933961062
airplane_0020_phys_1,-0.41504381516155114,-0.779823683819029,0.4686295484186449
airplane_0072_phys_0,0.33747483584214627,-0.725735369860528,-0.5995155611881305
airplane_0072_phys_1,-0.711420370151112,0.6896727737789915,-0.1350278565409641
airplane_0074_phys_0,-0.40875300247316804,-0.32034768902947763,-0.854574947621707
airplane_0074_phys_1,-0.804113677137374,-0.48183240749340506,0.3481935170702068
airplane_0055_phys_0,-0.25887300229028115,0.30844819644331894,-0.9153384504084158
airplane_0055_phys_1,-0.6220330429690121,-0.0083175751620872,0.782946812624034
airplane_0078_phys_0,-0.9809529320912433,0.08664941363422439,0.1738482790781599
airplane_0078_phys_1,0.4066524640179948,0.2546954781928927,0.8773619474858636
airplane_0077_phys_0,-0.5345374265959215,-0.6748670699496895,0.5087476559805763
airplane_0077_phys_1,-0.4530333360503622,-0.31326386142652995,0.8346415695082647
airplane_0079_phys_0,-0.06725108490008608,-0.1845704003171539,0.980515710688272
airplane_0079_phys_1,-0.1686622614484259,-0.13341992144485995,0.9766023582424683
airplane_0082_phys_0,-0.5832730672538735,-0.12274778351528873,-0.8029480124256752
airplane_0082_phys_1,-0.5821627528281275,-0.602885051767643,0.5455420639828822
airplane_0085_phys_0,-0.635014197610004,0.25378024670690064,-0.7296249414700045
airplane_0085_phys_1,-0.6582348035236011,0.6655958743695487,-0.3517230095579226
airplane_0080_phys_0,-0.7472386395413196,-0.30923465928109123,-0.5882247368784699
airplane_0080_phys_1,0.1632567790579868,0.7808125809360896,-0.6030579885413461
